5.4976 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
20.1294 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1920, 1080]. Using actual size
22.4312 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000230CCD31130>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x00000230CD1CD370>, multiSample=False, name='window1', numSamples=2, pos=(0, 0), screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
22.4314 	EXP 	window1: mouseVisible = True
22.4316 	EXP 	window1: mouseVisible = False
22.4317 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
22.4317 	EXP 	window1: recordFrameIntervals = False
22.5973 	EXP 	window1: recordFrameIntervals = True
22.7808 	EXP 	Screen (0) actual frame rate measured at 60.18Hz
22.7809 	EXP 	window1: recordFrameIntervals = False
27.6756 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
27.6868 	EXP 	window1: mouseVisible = True
27.8096 	EXP 	Created slider = Slider(__class__=<class 'psychopy.visual.slider.Slider'>, autoDraw=False, autoLog=True, borderColor=None, color=None, colorSpace='rgb', depth=-1, fillColor=None, flip=False, font='Open Sans', granularity=0.0, labelColor=None, labelHeight=0.05, labelWrapWidth=None, labels=['Familiar', 'Unfamiliar'], lineColor=None, markerColor=None, name='slider', opacity=None, ori=0.0, pos=array([ 0. , -0.3]), readOnly=False, self=UNKNOWN, size=array([1. , 0.1]), startValue=None, style='rating', styleTweaks=[], ticks=array([1, 2, 3, 4, 5]), units='height', win=Window(...))
27.8108 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_2', opacity=1.0, ori=0.0, pos=array([0. , 0.3]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
28.0459 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_3', opacity=1.0, ori=0.0, pos=array([ 0. , -0.3]), rgb=UNKNOWN, text='Click to Submit', units='height', win=Window(...), wrapWidth=1)
28.0461 	EXP 	window1: mouseVisible = True
28.0609 	EXP 	Imported C:/Users/hp/Desktop/PSY310 LAB IN PSYCH/TUT_5/study_word_file.xlsx as conditions, 10 conditions, 1 params
28.0652 	EXP 	Created sequence: random, trialTypes=10, nReps=1, seed=None
28.0658 	EXP 	New trial (rep=0, index=0): {'study_word': 'mouse'}
28.1299 	EXP 	slider: autoLog = True
28.1299 	EXP 	slider: markerPos = None
28.1299 	EXP 	slider: styleTweaks = []
28.1299 	EXP 	slider: styleTweaks = []
28.1299 	EXP 	slider: styleTweaks = []
28.1299 	EXP 	slider: styleTweaks = []
28.1299 	EXP 	slider: contrast = 1.0
28.1299 	EXP 	slider: autoLog = True
28.1299 	EXP 	textbox: autoLog = True
28.1299 	EXP 	text: height = 0.05
28.1299 	EXP 	text: height = 0.05
28.1299 	EXP 	text: height = 0.05
28.1299 	EXP 	text: text = 'mouse'
28.1299 	EXP 	slider: markerPos = None
28.1299 	EXP 	slider: markerPos = None
28.1299 	EXP 	text: autoDraw = True
28.1299 	EXP 	slider: autoDraw = True
30.3802 	DATA 	Mouse: Left button down, pos=(420,223)
30.4160 	EXP 	slider: markerPos = 1.0
30.4343 	EXP 	slider: markerPos = 1.0
30.4633 	EXP 	slider: markerPos = 1.0
30.4969 	EXP 	slider: markerPos = 1.0
30.5298 	EXP 	slider: markerPos = 1.0
30.5492 	EXP 	slider: markerPos = 1.0
30.5798 	EXP 	slider: markerPos = 1.0
30.5934 	DATA 	Mouse:  Left button up, pos=(420,223)
30.6000 	EXP 	slider: markerPos = 1.0
30.6178 	EXP 	slider: markerPos = 1.0
30.6334 	EXP 	New trial (rep=0, index=1): {'study_word': 'bottle'}
30.6632 	EXP 	text: autoDraw = False
30.6632 	EXP 	slider: autoDraw = False
30.6632 	EXP 	text: height = 0.05
30.6632 	EXP 	text: height = 0.05
30.6632 	EXP 	text: height = 0.05
30.6632 	EXP 	text: text = 'bottle'
30.6632 	EXP 	slider: markerPos = None
30.6632 	EXP 	slider: markerPos = None
30.6632 	EXP 	text: autoDraw = True
30.6632 	EXP 	slider: autoDraw = True
32.5873 	DATA 	Mouse: Left button down, pos=(420,223)
32.6134 	EXP 	slider: markerPos = 1.0
32.6480 	EXP 	slider: markerPos = 1.0
32.6674 	EXP 	slider: markerPos = 1.0
32.6961 	EXP 	slider: markerPos = 1.0
32.7141 	EXP 	slider: markerPos = 1.0
32.7464 	EXP 	slider: markerPos = 1.0
32.7797 	EXP 	slider: markerPos = 1.0
32.8130 	EXP 	slider: markerPos = 1.0
32.8152 	DATA 	Mouse:  Left button up, pos=(420,223)
32.8464 	EXP 	slider: markerPos = 1.0
32.8498 	EXP 	New trial (rep=0, index=2): {'study_word': 'tiger'}
32.8964 	EXP 	text: autoDraw = False
32.8964 	EXP 	slider: autoDraw = False
32.8964 	EXP 	text: height = 0.05
32.8964 	EXP 	text: height = 0.05
32.8964 	EXP 	text: height = 0.05
32.8964 	EXP 	text: text = 'tiger'
32.8964 	EXP 	slider: markerPos = None
32.8964 	EXP 	slider: markerPos = None
32.8964 	EXP 	text: autoDraw = True
32.8964 	EXP 	slider: autoDraw = True
33.6671 	DATA 	Mouse: Left button down, pos=(420,223)
33.6964 	EXP 	slider: markerPos = 1.0
33.7297 	EXP 	slider: markerPos = 1.0
33.7630 	EXP 	slider: markerPos = 1.0
33.7978 	EXP 	slider: markerPos = 1.0
33.8299 	EXP 	slider: markerPos = 1.0
33.8632 	EXP 	slider: markerPos = 1.0
33.8964 	EXP 	slider: markerPos = 1.0
33.8989 	DATA 	Mouse:  Left button up, pos=(420,223)
33.9297 	EXP 	slider: markerPos = 1.0
33.9328 	EXP 	New trial (rep=0, index=3): {'study_word': 'phone'}
33.9806 	EXP 	text: autoDraw = False
33.9806 	EXP 	slider: autoDraw = False
33.9806 	EXP 	text: height = 0.05
33.9806 	EXP 	text: height = 0.05
33.9806 	EXP 	text: height = 0.05
33.9806 	EXP 	text: text = 'phone'
33.9806 	EXP 	slider: markerPos = None
33.9806 	EXP 	slider: markerPos = None
33.9806 	EXP 	text: autoDraw = True
33.9806 	EXP 	slider: autoDraw = True
36.3009 	DATA 	Mouse: Left button down, pos=(420,223)
36.3296 	EXP 	slider: markerPos = 1.0
36.3629 	EXP 	slider: markerPos = 1.0
36.3962 	EXP 	slider: markerPos = 1.0
36.4296 	EXP 	slider: markerPos = 1.0
36.4630 	EXP 	slider: markerPos = 1.0
36.4965 	EXP 	slider: markerPos = 1.0
